timestamp,rotationRoll,rotationPitch,direction
2025-02-17 01:30:21.222299,-2.0,7.0,164.0
2025-02-17 01:30:21.236299,-2.0,6.0,166.0
2025-02-17 01:30:21.238298,-2.0,7.0,162.0
2025-02-17 01:30:21.252325,-1.0,7.0,161.0
2025-02-17 01:30:21.267935,-1.0,7.0,163.0
2025-02-17 01:30:22.280588,-2.0,7.0,163.0
2025-02-17 01:30:22.283588,-1.0,7.0,162.0
2025-02-17 01:30:22.290589,-2.0,7.0,164.0
2025-02-17 01:30:22.309589,-1.0,7.0,162.0
2025-02-17 01:30:22.315589,-1.0,7.0,162.0
2025-02-17 01:30:22.337027,-2.0,7.0,163.0
2025-02-17 01:30:23.346694,-2.0,7.0,164.0
2025-02-17 01:30:23.352694,-2.0,7.0,164.0
2025-02-17 01:30:23.365716,-2.0,7.0,163.0
2025-02-17 01:30:23.369083,-1.0,7.0,162.0
2025-02-17 01:30:23.381582,-2.0,7.0,164.0
2025-02-17 01:30:23.396940,-2.0,7.0,164.0
2025-02-17 01:30:24.401144,-2.0,7.0,162.0
2025-02-17 01:30:24.419689,-2.0,7.0,164.0
2025-02-17 01:30:24.423689,-2.0,7.0,164.0
2025-02-17 01:30:24.424689,-2.0,7.0,165.0
2025-02-17 01:30:24.439048,-1.0,7.0,164.0
2025-02-17 01:30:24.453067,-2.0,7.0,163.0
2025-02-17 01:30:25.473393,-2.0,7.0,162.0
2025-02-17 01:30:25.482313,-1.0,7.0,162.0
2025-02-17 01:30:25.495571,-2.0,7.0,164.0
2025-02-17 01:30:25.497573,-2.0,7.0,164.0
2025-02-17 01:30:25.510573,-2.0,7.0,164.0
2025-02-17 01:30:25.512573,-2.0,7.0,163.0
2025-02-17 01:30:26.523826,-2.0,7.0,165.0
2025-02-17 01:30:26.533871,-2.0,7.0,164.0
2025-02-17 01:30:26.546873,-1.0,7.0,164.0
2025-02-17 01:30:26.549873,-2.0,7.0,166.0
2025-02-17 01:30:26.561891,-2.0,7.0,164.0
2025-02-17 01:30:26.576343,-2.0,7.0,162.0
2025-02-17 01:30:27.586609,-2.0,7.0,164.0
2025-02-17 01:30:27.595617,-2.0,7.0,163.0
2025-02-17 01:30:27.608722,-2.0,7.0,163.0
2025-02-17 01:30:27.611722,-2.0,7.0,163.0
2025-02-17 01:30:27.623722,-2.0,7.0,163.0
2025-02-17 01:30:27.626726,-2.0,7.0,164.0
2025-02-17 01:30:28.638669,-2.0,7.0,166.0
2025-02-17 01:30:28.646078,-1.0,7.0,161.0
2025-02-17 01:30:28.660079,-2.0,7.0,162.0
2025-02-17 01:30:28.662095,-2.0,7.0,163.0
2025-02-17 01:30:28.675608,-2.0,7.0,164.0
2025-02-17 01:30:29.680935,-2.0,7.0,165.0
2025-02-17 01:30:29.686935,-2.0,7.0,162.0
2025-02-17 01:30:29.700934,-2.0,7.0,164.0
2025-02-17 01:30:29.701934,-2.0,7.0,162.0
2025-02-17 01:30:29.715934,-2.0,7.0,163.0
2025-02-17 01:30:29.716934,-2.0,7.0,163.0
2025-02-17 01:30:30.728598,-2.0,7.0,162.0
2025-02-17 01:30:30.746518,-2.0,7.0,162.0
2025-02-17 01:30:30.748518,-2.0,7.0,162.0
2025-02-17 01:30:30.750520,-2.0,7.0,163.0
2025-02-17 01:30:30.752521,-2.0,7.0,163.0
2025-02-17 01:30:30.765600,-2.0,7.0,163.0
2025-02-17 01:30:31.783896,-2.0,7.0,163.0
2025-02-17 01:30:31.792349,-2.0,7.0,164.0
2025-02-17 01:30:31.806362,-2.0,7.0,163.0
2025-02-17 01:30:31.808853,-2.0,7.0,168.0
2025-02-17 01:30:31.821853,-2.0,7.0,163.0
2025-02-17 01:30:31.823981,-2.0,7.0,163.0
2025-02-17 01:30:32.833963,-2.0,7.0,164.0
2025-02-17 01:30:32.838952,-2.0,8.0,163.0
2025-02-17 01:30:32.854953,-2.0,7.0,164.0
2025-02-17 01:30:32.856955,-2.0,7.0,163.0
2025-02-17 01:30:32.871353,-1.0,7.0,162.0
2025-02-17 01:30:32.873354,-2.0,7.0,163.0
2025-02-17 01:30:33.883888,-2.0,7.0,163.0
2025-02-17 01:30:33.889887,-2.0,7.0,163.0
2025-02-17 01:30:33.903956,-2.0,7.0,163.0
2025-02-17 01:30:33.904956,-2.0,7.0,163.0
2025-02-17 01:30:33.918956,-2.0,7.0,164.0
2025-02-17 01:30:33.922091,-1.0,7.0,163.0
2025-02-17 01:30:34.927772,-2.0,7.0,163.0
2025-02-17 01:30:34.949657,-2.0,7.0,164.0
2025-02-17 01:30:34.952935,-2.0,7.0,163.0
2025-02-17 01:30:34.967545,-2.0,7.0,163.0
2025-02-17 01:30:34.970574,-2.0,7.0,165.0
2025-02-17 01:30:34.985330,-2.0,7.0,164.0
2025-02-17 01:30:36.003756,-2.0,7.0,165.0
2025-02-17 01:30:36.014702,-2.0,7.0,162.0
2025-02-17 01:30:36.027723,-2.0,7.0,166.0
2025-02-17 01:30:36.029679,-2.0,7.0,164.0
2025-02-17 01:30:36.042103,-2.0,7.0,162.0
2025-02-17 01:30:36.045102,-2.0,7.0,163.0
2025-02-17 01:30:37.059005,-2.0,7.0,163.0
2025-02-17 01:30:37.066996,-2.0,7.0,164.0
2025-02-17 01:30:37.079536,-2.0,7.0,164.0
2025-02-17 01:30:37.081544,-2.0,7.0,163.0
2025-02-17 01:30:37.094534,-2.0,7.0,165.0
2025-02-17 01:30:37.097543,-1.0,7.0,162.0
2025-02-17 01:30:38.110936,-2.0,7.0,164.0
2025-02-17 01:30:38.113944,-2.0,7.0,162.0
2025-02-17 01:30:38.127935,-2.0,7.0,164.0
2025-02-17 01:30:38.129939,-2.0,7.0,164.0
2025-02-17 01:30:38.133936,-2.0,7.0,165.0
2025-02-17 01:30:38.147946,-2.0,7.0,164.0
2025-02-17 01:30:39.169331,-2.0,7.0,165.0
2025-02-17 01:30:39.190938,-2.0,7.0,163.0
2025-02-17 01:30:39.192938,-2.0,7.0,162.0
2025-02-17 01:30:39.210938,-2.0,7.0,164.0
2025-02-17 01:30:39.230821,-2.0,7.0,163.0
2025-02-17 01:30:39.242821,-2.0,7.0,163.0
2025-02-17 01:30:40.256588,-2.0,7.0,163.0
2025-02-17 01:30:40.260588,-2.0,7.0,163.0
2025-02-17 01:30:40.264589,-2.0,7.0,164.0
2025-02-17 01:30:40.279100,-2.0,7.0,163.0
2025-02-17 01:30:40.282100,-2.0,7.0,164.0
2025-02-17 01:30:40.298110,-2.0,7.0,164.0
2025-02-17 01:30:41.311915,-2.0,7.0,163.0
2025-02-17 01:30:41.318914,-2.0,7.0,164.0
2025-02-17 01:30:41.332985,-2.0,7.0,163.0
2025-02-17 01:30:41.334920,-2.0,7.0,164.0
2025-02-17 01:30:41.347832,-2.0,7.0,163.0
2025-02-17 01:30:41.349880,-2.0,7.0,163.0
2025-02-17 01:30:42.366322,-2.0,7.0,163.0
2025-02-17 01:30:42.370714,-2.0,7.0,165.0
2025-02-17 01:30:42.385929,-2.0,7.0,164.0
2025-02-17 01:30:42.388930,-2.0,7.0,162.0
2025-02-17 01:30:42.402929,-2.0,7.0,163.0
2025-02-17 01:30:42.405939,-2.0,7.0,162.0
2025-02-17 01:30:43.424945,-2.0,7.0,162.0
2025-02-17 01:30:43.431858,-2.0,7.0,164.0
2025-02-17 01:30:43.444858,-2.0,8.0,164.0
2025-02-17 01:30:43.446859,-2.0,7.0,164.0
2025-02-17 01:30:43.459858,-2.0,7.0,163.0
2025-02-17 01:30:43.461858,-2.0,7.0,164.0
2025-02-17 01:30:44.480745,-2.0,7.0,163.0
2025-02-17 01:30:44.500676,-1.0,7.0,164.0
2025-02-17 01:30:44.503860,-2.0,7.0,164.0
2025-02-17 01:30:44.506859,-2.0,7.0,163.0
2025-02-17 01:30:44.519859,-2.0,7.0,166.0
2025-02-17 01:30:44.530494,-1.0,7.0,162.0
2025-02-17 01:30:45.541786,-2.0,7.0,163.0
2025-02-17 01:30:45.549784,-2.0,7.0,164.0
2025-02-17 01:30:45.562785,-2.0,7.0,164.0
2025-02-17 01:30:45.565785,-2.0,7.0,163.0
2025-02-17 01:30:45.579787,-2.0,8.0,163.0
2025-02-17 01:30:45.594324,-2.0,7.0,166.0
2025-02-17 01:30:46.613890,-2.0,7.0,163.0
2025-02-17 01:30:46.619890,-2.0,7.0,162.0
2025-02-17 01:30:46.633385,-2.0,7.0,163.0
2025-02-17 01:30:46.635386,-2.0,7.0,162.0
2025-02-17 01:30:46.645385,-2.0,7.0,162.0
2025-02-17 01:30:46.649386,-2.0,7.0,161.0
2025-02-17 01:30:47.664678,-2.0,7.0,165.0
2025-02-17 01:30:47.672684,-2.0,7.0,164.0
2025-02-17 01:30:47.685692,-2.0,7.0,162.0
2025-02-17 01:30:47.689216,-2.0,7.0,164.0
2025-02-17 01:30:47.703215,-2.0,7.0,161.0
2025-02-17 01:30:47.718215,-2.0,7.0,164.0
2025-02-17 01:30:48.731603,-2.0,7.0,165.0
2025-02-17 01:30:48.735603,-2.0,7.0,165.0
2025-02-17 01:30:48.751603,-2.0,7.0,164.0
2025-02-17 01:30:48.753604,-2.0,7.0,164.0
2025-02-17 01:30:48.767603,-2.0,7.0,164.0
2025-02-17 01:30:48.770611,-2.0,7.0,162.0
2025-02-17 01:30:49.781916,-2.0,7.0,163.0
2025-02-17 01:30:49.790421,-2.0,7.0,164.0
2025-02-17 01:30:49.803851,-2.0,7.0,163.0
2025-02-17 01:30:49.805848,-2.0,7.0,164.0
2025-02-17 01:30:49.817858,-3.0,7.0,167.0
2025-02-17 01:30:49.820849,-2.0,6.0,165.0
2025-02-17 01:30:50.838053,-2.0,7.0,165.0
2025-02-17 01:30:50.848968,-2.0,7.0,163.0
2025-02-17 01:30:50.863477,-2.0,7.0,162.0
2025-02-17 01:30:50.866448,-2.0,7.0,162.0
2025-02-17 01:30:50.879464,-1.0,7.0,161.0
2025-02-17 01:30:50.892835,-2.0,7.0,163.0
2025-02-17 01:30:51.909591,-2.0,7.0,164.0
2025-02-17 01:30:51.917592,-2.0,7.0,164.0
2025-02-17 01:30:51.929953,-2.0,8.0,162.0
2025-02-17 01:30:51.931960,-2.0,7.0,164.0
2025-02-17 01:30:51.944954,-2.0,7.0,165.0
2025-02-17 01:30:51.947952,-2.0,7.0,164.0
2025-02-17 01:30:52.963258,-2.0,7.0,161.0
2025-02-17 01:30:52.973250,-1.0,7.0,161.0
2025-02-17 01:30:52.987252,-2.0,7.0,164.0
2025-02-17 01:30:52.991500,-2.0,7.0,163.0
2025-02-17 01:30:53.005019,-1.0,7.0,163.0
2025-02-17 01:30:53.020019,-2.0,7.0,166.0
2025-02-17 01:30:54.023289,-2.0,7.0,163.0
2025-02-17 01:30:54.062142,-2.0,7.0,163.0
2025-02-17 01:30:54.066133,-2.0,7.0,163.0
2025-02-17 01:30:54.071142,-2.0,7.0,165.0
2025-02-17 01:30:54.085392,-2.0,7.0,164.0
2025-02-17 01:30:54.101098,-2.0,7.0,165.0
2025-02-17 01:30:55.107170,-2.0,7.0,162.0
2025-02-17 01:30:55.112171,-2.0,7.0,162.0
2025-02-17 01:30:55.127160,-2.0,7.0,164.0
2025-02-17 01:30:55.130160,-2.0,7.0,163.0
2025-02-17 01:30:55.144309,-2.0,7.0,164.0
2025-02-17 01:30:55.147309,-2.0,7.0,162.0
2025-02-17 01:30:56.153258,-2.0,7.0,163.0
2025-02-17 01:30:56.158257,-2.0,7.0,165.0
2025-02-17 01:30:56.173256,-2.0,7.0,164.0
2025-02-17 01:30:56.176256,-1.0,7.0,161.0
2025-02-17 01:30:56.191418,-2.0,7.0,165.0
2025-02-17 01:30:56.193420,-2.0,7.0,165.0
2025-02-17 01:30:57.197435,-2.0,7.0,164.0
2025-02-17 01:30:57.200968,-2.0,7.0,163.0
2025-02-17 01:30:57.206960,-2.0,7.0,166.0
2025-02-17 01:30:57.225960,-2.0,7.0,164.0
2025-02-17 01:30:57.230960,-2.0,7.0,163.0
2025-02-17 01:30:57.244959,-2.0,7.0,162.0
2025-02-17 01:30:58.247507,-1.0,7.0,161.0
2025-02-17 01:30:58.252529,-2.0,7.0,162.0
2025-02-17 01:30:58.268527,-2.0,7.0,163.0
2025-02-17 01:30:58.270538,-2.0,6.0,164.0
2025-02-17 01:30:58.272528,-2.0,7.0,162.0
2025-02-17 01:30:58.285098,-1.0,7.0,161.0
2025-02-17 01:30:59.303597,-2.0,7.0,164.0
2025-02-17 01:30:59.310599,-2.0,7.0,165.0
2025-02-17 01:30:59.325589,-1.0,7.0,161.0
2025-02-17 01:30:59.327589,-2.0,7.0,163.0
2025-02-17 01:30:59.330595,-2.0,7.0,165.0
2025-02-17 01:30:59.343589,-2.0,7.0,162.0
2025-02-17 01:31:00.346472,-2.0,7.0,164.0
2025-02-17 01:31:00.353462,-2.0,7.0,164.0
2025-02-17 01:31:00.369462,-2.0,7.0,164.0
2025-02-17 01:31:00.371472,-2.0,7.0,164.0
2025-02-17 01:31:00.385462,-2.0,7.0,162.0
2025-02-17 01:31:00.387462,-2.0,7.0,165.0
2025-02-17 01:31:01.393559,-2.0,7.0,163.0
2025-02-17 01:31:01.397822,-2.0,7.0,162.0
2025-02-17 01:31:01.414124,-2.0,7.0,162.0
2025-02-17 01:31:01.415132,-2.0,6.0,162.0
2025-02-17 01:31:01.430125,-2.0,6.0,164.0
2025-02-17 01:31:01.432238,-2.0,7.0,163.0
2025-02-17 01:31:02.440711,-2.0,7.0,163.0
2025-02-17 01:31:02.446880,-2.0,7.0,165.0
2025-02-17 01:31:02.461079,-2.0,7.0,165.0
2025-02-17 01:31:02.476080,-2.0,7.0,162.0
2025-02-17 01:31:02.477079,-2.0,7.0,163.0
2025-02-17 01:31:03.481611,-2.0,7.0,164.0
2025-02-17 01:31:03.499591,-2.0,7.0,162.0
2025-02-17 01:31:03.501718,-1.0,7.0,162.0
2025-02-17 01:31:03.505195,-2.0,7.0,163.0
2025-02-17 01:31:03.519502,-2.0,7.0,164.0
2025-02-17 01:31:03.522868,-2.0,7.0,161.0
2025-02-17 01:31:04.536612,-2.0,7.0,163.0
2025-02-17 01:31:04.539608,-1.0,7.0,160.0
2025-02-17 01:31:04.553860,-2.0,7.0,163.0
2025-02-17 01:31:04.556860,-2.0,7.0,163.0
2025-02-17 01:31:04.570860,-2.0,7.0,163.0
2025-02-17 01:31:04.572860,-2.0,7.0,163.0
2025-02-17 01:31:05.575258,-2.0,7.0,164.0
2025-02-17 01:31:05.580259,-2.0,7.0,162.0
2025-02-17 01:31:05.596282,-2.0,7.0,162.0
2025-02-17 01:31:05.599284,-2.0,7.0,162.0
2025-02-17 01:31:05.613788,-2.0,7.0,163.0
2025-02-17 01:31:05.615799,-2.0,7.0,165.0
2025-02-17 01:31:06.629797,-2.0,7.0,166.0
2025-02-17 01:31:06.633799,-2.0,7.0,162.0
2025-02-17 01:31:06.648802,-2.0,7.0,164.0
2025-02-17 01:31:06.650801,-2.0,7.0,163.0
2025-02-17 01:31:06.664798,-2.0,7.0,164.0
2025-02-17 01:31:06.669799,-2.0,7.0,162.0
2025-02-17 01:31:07.690224,-1.0,7.0,159.0
2025-02-17 01:31:07.698227,-1.0,7.0,162.0
2025-02-17 01:31:07.710740,-1.0,7.0,161.0
2025-02-17 01:31:07.712733,-2.0,7.0,164.0
2025-02-17 01:31:07.726733,-2.0,7.0,162.0
2025-02-17 01:31:07.728733,-2.0,7.0,163.0
2025-02-17 01:31:08.742695,-2.0,7.0,164.0
2025-02-17 01:31:08.750603,-1.0,7.0,161.0
2025-02-17 01:31:08.763592,-1.0,7.0,160.0
2025-02-17 01:31:08.765592,-2.0,7.0,162.0
2025-02-17 01:31:08.777591,-2.0,7.0,164.0
2025-02-17 01:31:08.779654,-2.0,7.0,162.0
2025-02-17 01:31:09.790882,-2.0,7.0,161.0
2025-02-17 01:31:09.807883,-1.0,7.0,164.0
2025-02-17 01:31:09.809886,-2.0,8.0,160.0
2025-02-17 01:31:09.825930,-2.0,7.0,162.0
2025-02-17 01:31:09.827930,-2.0,7.0,164.0
2025-02-17 01:31:09.843370,-2.0,7.0,162.0
2025-02-17 01:31:10.852774,-2.0,7.0,163.0
2025-02-17 01:31:10.861689,-2.0,7.0,163.0
2025-02-17 01:31:10.874139,-2.0,7.0,161.0
2025-02-17 01:31:10.876224,-2.0,7.0,162.0
2025-02-17 01:31:10.889198,-1.0,7.0,160.0
2025-02-17 01:31:10.891575,-1.0,7.0,160.0
